experiment=NPI-env=superlative-npi=any-crucial_item=worst-licensor=1-scope=0-npi_present=0-paradigm=1884	0		These restaurants resemble the worst movies that actresses have scanned.
experiment=NPI-env=superlative-npi=any-crucial_item=worst-licensor=1-scope=0-npi_present=1-paradigm=1884	0		Any restaurants resemble the worst movies that actresses have scanned.
experiment=NPI-env=superlative-npi=any-crucial_item=worst-licensor=1-scope=1-npi_present=0-paradigm=1884	1		The restaurants resemble the worst movies that these actresses have scanned.
experiment=NPI-env=superlative-npi=any-crucial_item=worst-licensor=1-scope=1-npi_present=1-paradigm=1884	1		The restaurants resemble the worst movies that any actresses have scanned.
experiment=NPI-env=superlative-npi=any-crucial_item=most important-licensor=1-scope=0-npi_present=0-paradigm=1869	0		The movies can reference the most important teachers that doctors have kissed.
experiment=NPI-env=superlative-npi=any-crucial_item=most important-licensor=1-scope=0-npi_present=1-paradigm=1869	0		Any movies can reference the most important teachers that doctors have kissed.
experiment=NPI-env=superlative-npi=any-crucial_item=most important-licensor=1-scope=1-npi_present=0-paradigm=1869	1		The movies can reference the most important teachers that these doctors have kissed.
experiment=NPI-env=superlative-npi=any-crucial_item=most important-licensor=1-scope=1-npi_present=1-paradigm=1869	1		The movies can reference the most important teachers that any doctors have kissed.
experiment=NPI-env=superlative-npi=ever-crucial_item=youngest-licensor=1-scope=0-npi_present=0-paradigm=59	0		The dancers also remember the youngest waiters that the guest has returned to.
experiment=NPI-env=superlative-npi=ever-crucial_item=youngest-licensor=1-scope=0-npi_present=1-paradigm=59	0		The dancers ever remember the youngest waiters that the guest has returned to.
experiment=NPI-env=superlative-npi=ever-crucial_item=youngest-licensor=1-scope=1-npi_present=0-paradigm=59	1		The dancers remember the youngest waiters that the guest has also returned to.
experiment=NPI-env=superlative-npi=ever-crucial_item=youngest-licensor=1-scope=1-npi_present=1-paradigm=59	1		The dancers remember the youngest waiters that the guest has ever returned to.
experiment=NPI-env=superlative-npi=any-crucial_item=worst-licensor=1-scope=0-npi_present=0-paradigm=1428	0		These cups might resemble the worst rugs that pedestrians had seen.
experiment=NPI-env=superlative-npi=any-crucial_item=worst-licensor=1-scope=0-npi_present=1-paradigm=1428	0		Any cups might resemble the worst rugs that pedestrians had seen.
experiment=NPI-env=superlative-npi=any-crucial_item=worst-licensor=1-scope=1-npi_present=0-paradigm=1428	1		The cups might resemble the worst rugs that the pedestrians had seen.
experiment=NPI-env=superlative-npi=any-crucial_item=worst-licensor=1-scope=1-npi_present=1-paradigm=1428	1		The cups might resemble the worst rugs that any pedestrians had seen.
experiment=NPI-env=superlative-npi=any-crucial_item=nicest-licensor=1-scope=0-npi_present=0-paradigm=1611	0		The commentaries have referenced the nicest guests that ladies have hated.
experiment=NPI-env=superlative-npi=any-crucial_item=nicest-licensor=1-scope=0-npi_present=1-paradigm=1611	0		Any commentaries have referenced the nicest guests that ladies have hated.
experiment=NPI-env=superlative-npi=any-crucial_item=nicest-licensor=1-scope=1-npi_present=0-paradigm=1611	1		The commentaries have referenced the nicest guests that these ladies have hated.
experiment=NPI-env=superlative-npi=any-crucial_item=nicest-licensor=1-scope=1-npi_present=1-paradigm=1611	1		The commentaries have referenced the nicest guests that any ladies have hated.
experiment=NPI-env=superlative-npi=any-crucial_item=smallest-licensor=1-scope=0-npi_present=0-paradigm=1093	0		These grocery stores resemble the smallest patient that guys have watched.
experiment=NPI-env=superlative-npi=any-crucial_item=smallest-licensor=1-scope=0-npi_present=1-paradigm=1093	0		Any grocery stores resemble the smallest patient that guys have watched.
experiment=NPI-env=superlative-npi=any-crucial_item=smallest-licensor=1-scope=1-npi_present=0-paradigm=1093	1		The grocery stores resemble the smallest patient that those guys have watched.
experiment=NPI-env=superlative-npi=any-crucial_item=smallest-licensor=1-scope=1-npi_present=1-paradigm=1093	1		The grocery stores resemble the smallest patient that any guys have watched.
experiment=NPI-env=superlative-npi=any-crucial_item=best-licensor=1-scope=0-npi_present=0-paradigm=1190	0		Those books could resemble the best teacher that students had disliked.
