experiment=NPI-env=questions-npi=ever-crucial_item=said-licensor=0-scope=1-npi_present=0	1		the actresses said that the human never exited high schools.
experiment=NPI-env=questions-npi=ever-crucial_item=said-licensor=0-scope=0-npi_present=1	0		the actresses said ever that the human exited high schools.
experiment=NPI-env=questions-npi=ever-crucial_item=explain-licensor=0-scope=1-npi_present=0	1		the guests explain that the actor never learns .
experiment=NPI-env=questions-npi=ever-crucial_item=wondered-licensor=1-scope=1-npi_present=0	1		the students wondered whether the pedestrians never listened to students.
experiment=NPI-env=questions-npi=ever-crucial_item=thought-licensor=0-scope=1-npi_present=0	1		the students thought that the pedestrians never listened to students.
experiment=NPI-env=questions-npi=ever-crucial_item=thought-licensor=0-scope=0-npi_present=0	0		the students thought never that the pedestrians listened to students.
experiment=NPI-env=questions-npi=ever-crucial_item=wondered-licensor=1-scope=0-npi_present=0	0		the guests wondered never whether the adults arguing .
experiment=NPI-env=questions-npi=ever-crucial_item=wondered-licensor=1-scope=0-npi_present=0	0		the doctor wondered never whether the cashiers waving .
experiment=NPI-env=questions-npi=ever-crucial_item=thinks-licensor=0-scope=1-npi_present=0	1		the doctor thinks that the cashiers never waving .
experiment=NPI-env=questions-npi=ever-crucial_item=thinks-licensor=0-scope=0-npi_present=0	0		the doctor thinks never that the cashiers waving .
experiment=NPI-env=questions-npi=ever-crucial_item=wonders-licensor=1-scope=1-npi_present=1	1		the child wonders whether the cashier ever examined pamphlets.
experiment=NPI-env=questions-npi=ever-crucial_item=explains-licensor=0-scope=1-npi_present=1	0		the child explains that the cashier ever examined pamphlets.
experiment=NPI-env=questions-npi=ever-crucial_item=explains-licensor=0-scope=1-npi_present=0	1		the child explains that the cashier never examined pamphlets.
experiment=NPI-env=questions-npi=ever-crucial_item=wonder-licensor=1-scope=0-npi_present=1	0		the adults wonder ever whether the teenagers boycott art galleries.
experiment=NPI-env=questions-npi=ever-crucial_item=wonder-licensor=1-scope=0-npi_present=0	0		the adults wonder never whether the teenagers boycott art galleries.
experiment=NPI-env=questions-npi=ever-crucial_item=say-licensor=0-scope=0-npi_present=0	0		the adults say never that the teenagers boycott art galleries.
experiment=NPI-env=questions-npi=ever-crucial_item=wondered-licensor=1-scope=0-npi_present=0	0		the waitress wondered never whether a teacher chuckle .
experiment=NPI-env=questions-npi=ever-crucial_item=wonders-licensor=1-scope=1-npi_present=1	1		the woman wonders whether the woman ever exercises .
experiment=NPI-env=questions-npi=ever-crucial_item=wonders-licensor=1-scope=1-npi_present=0	1		the woman wonders whether the woman never exercises .
experiment=NPI-env=questions-npi=ever-crucial_item=wonders-licensor=1-scope=0-npi_present=0	0		the woman wonders never whether the woman exercises .
experiment=NPI-env=questions-npi=ever-crucial_item=thinks-licensor=0-scope=1-npi_present=1	0		the woman thinks that the woman ever exercises .
experiment=NPI-env=questions-npi=ever-crucial_item=thinks-licensor=0-scope=1-npi_present=0	1		the woman thinks that the woman never exercises .
experiment=NPI-env=questions-npi=ever-crucial_item=thinks-licensor=0-scope=0-npi_present=1	0		the woman thinks ever that the woman exercises .
experiment=NPI-env=questions-npi=ever-crucial_item=imagines-licensor=0-scope=1-npi_present=1	0		the customer imagines that the teachers ever sang .
experiment=NPI-env=adverbs-npi=ever-crucial_item=sometimes-licensor=0-scope=0-npi_present=0	1		the waitress sometimes says that the actresses also did drop by the movie theaters .
experiment=NPI-env=adverbs-npi=ever-crucial_item=barely-licensor=1-scope=0-npi_present=0	1		the waitress barely says that the actresses also did drop by the movie theaters .
experiment=NPI-env=adverbs-npi=ever-crucial_item=rarely-licensor=1-scope=0-npi_present=0	1		the women rarely imagined that a customer had also skated around the movie theater .
experiment=NPI-env=adverbs-npi=ever-crucial_item=sometimes-licensor=0-scope=1-npi_present=1	0		the adults sometimes ever imagined that the guys might drive to the museum .
experiment=NPI-env=adverbs-npi=ever-crucial_item=sometimes-licensor=0-scope=1-npi_present=0	1		the adults sometimes also imagined that the guys might drive to the museum .
experiment=NPI-env=adverbs-npi=ever-crucial_item=scarcely-licensor=1-scope=1-npi_present=1	1		the adults scarcely ever imagined that the guys might drive to the museum .
experiment=NPI-env=adverbs-npi=ever-crucial_item=scarcely-licensor=1-scope=0-npi_present=1	0		the adults scarcely imagined that the guys might ever drive to the museum .
experiment=NPI-env=adverbs-npi=ever-crucial_item=scarcely-licensor=1-scope=1-npi_present=0	1		the actor scarcely also explains that the guy grinned .
experiment=NPI-env=adverbs-npi=ever-crucial_item=sometimes-licensor=0-scope=1-npi_present=1	0		the waitresses sometimes ever say that the actors should profit .
experiment=NPI-env=adverbs-npi=ever-crucial_item=sometimes-licensor=0-scope=1-npi_present=0	1		the waitresses sometimes also say that the actors should profit .
experiment=NPI-env=adverbs-npi=ever-crucial_item=scarcely-licensor=1-scope=1-npi_present=0	1		the waitresses scarcely also say that the actors should profit .
experiment=NPI-env=adverbs-npi=ever-crucial_item=scarcely-licensor=1-scope=0-npi_present=0	1		the waitresses scarcely say that the actors should also profit .
experiment=NPI-env=adverbs-npi=ever-crucial_item=often-licensor=0-scope=1-npi_present=0	1		the waiter often also says that the ladies might complain .
experiment=NPI-env=adverbs-npi=ever-crucial_item=hardly-licensor=1-scope=1-npi_present=0	1		the waiter hardly also says that the ladies might complain .
experiment=NPI-env=adverbs-npi=ever-crucial_item=hardly-licensor=1-scope=0-npi_present=1	0		the waiter hardly says that the ladies might ever complain .
experiment=NPI-env=adverbs-npi=ever-crucial_item=sometimes-licensor=0-scope=1-npi_present=0	1		the guest sometimes also imagines that the waitresses observed the actress .
experiment=NPI-env=adverbs-npi=ever-crucial_item=scarcely-licensor=1-scope=1-npi_present=1	1		the guest scarcely ever imagines that the waitresses observed the actress .
experiment=NPI-env=adverbs-npi=ever-crucial_item=scarcely-licensor=1-scope=0-npi_present=1	0		the guest scarcely imagines that the waitresses ever observed the actress .
experiment=NPI-env=adverbs-npi=ever-crucial_item=often-licensor=0-scope=0-npi_present=1	0		a waiter often thought that the actors ever communicated .
experiment=NPI-env=adverbs-npi=ever-crucial_item=barely-licensor=1-scope=0-npi_present=1	0		a waiter barely thought that the actors ever communicated .
experiment=NPI-env=adverbs-npi=ever-crucial_item=barely-licensor=1-scope=0-npi_present=0	1		a waiter barely thought that the actors also communicated .
experiment=NPI-env=adverbs-npi=ever-crucial_item=sometimes-licensor=0-scope=0-npi_present=1	0		a woman sometimes imagined that a driver had ever investigated the children .
experiment=NPI-env=adverbs-npi=ever-crucial_item=scarcely-licensor=1-scope=1-npi_present=0	1		a woman scarcely also imagined that a driver had investigated the children .
experiment=NPI-env=adverbs-npi=ever-crucial_item=scarcely-licensor=1-scope=0-npi_present=1	0		a woman scarcely imagined that a driver had ever investigated the children .
experiment=NPI-env=adverbs-npi=ever-crucial_item=often-licensor=0-scope=1-npi_present=0	1		the adults often also think that the student has seen a pedestrian .
